Data_Lancamento;Data_Competencia;Data_Vencimento;Data_Pagamento;Filial;Tipo_Lancamento;Sintetica;Analitica;Detalhada;Observacao;Fornecedor/Cliente;Centro_Custo;Conta;Forma_Pag/Rec;Valor_Original;Valor_Multa;Valor_Juros;Valor_Acrescimo;Valor_Desconto;Valor_Pago/Recebido;Status;Conciliado;Cod;
28/04/2025;28/04/2025;28/04/2025;28/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.5 - SISTEMA T.I;;REF. A NF DE Nº 0000033281;EASYASSIST ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$634,00;;;;;-R$634,00;Liquidado;Não;IDKN8;
25/04/2025;22/04/2025;29/04/2025;29/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;REF.NF 000.008.719;FILE BOM;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.218,35;;;;;-R$1.218,35;Liquidado;Não;IGZEL;
25/04/2025;22/04/2025;29/04/2025;29/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;; TASSIO BRAGA - PEIXE CLUBE ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$117,00;;;;;-R$117,00;Liquidado;Não;CXDKM;
25/04/2025;07/04/2025;25/04/2025;25/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;REF. A NF Nº 000.229.319 /000.229.547;CAMPO VERDE DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.065,40;;;;;-R$1.065,40;Liquidado;Não;S8JUF;
25/04/2025;19/04/2025;25/04/2025;25/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;O ECAD É O ORGÃO CENTRALIZADO DA ARRECADAÇÃO E DISTRIBUIÇÃO DOS DIREITOS AUTORAIS NO PAIS DECORRENTES DA EXECUÇÃO PUBLICA MUSICAL.; ECAD;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$182,98;;;;;-R$182,98;Liquidado;Não;KYTMD;
25/04/2025;24/04/2025;24/04/2025;24/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.15 - PUBLICIDADE E PROPAGANDA;6.15.2 - PUBLICIDADE;REF. A VERBA PATROCINIO INSTAGRAM ;FACEBOOK - META;PUBLICIDADE E PROPAGANDA;SANTANDER - FUJI ALDEOTA;PIX;R$2.000,00;;;;;-R$2.000,00;Liquidado;Não;ULII1;
24/04/2025;01/04/2025;29/04/2025;29/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;REFERENTE A NF Nº 681748;D ORIGEM;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.382,32;;;;;-R$2.382,32;Liquidado;Não;VG2D8;
24/04/2025;08/04/2025;06/05/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;REFERENTE A NF Nº 455642  PARCELA  2/2 VENCIMENTO 06/05/2025;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.016,08;;;;;;Vencido;Não;Q8KDU;
24/04/2025;08/04/2025;30/04/2025;30/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;REFERENTE A NF Nº 465642 1/2 VENCIMENTO 29/04/2025;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.016,08;;R$3,05;;;-R$1.019,13;Liquidado;Não;O6QPP;
24/04/2025;14/04/2025;30/04/2025;30/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;REFERENTE A NF Nº 2223126;EMPRESA BRASILEIRA DE DISTRIBUICAO LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$643,20;;R$2,14;;;-R$645,34;Liquidado;Não;TJX87;
24/04/2025;15/04/2025;29/04/2025;29/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;REFERENTE A NF Nº 1475079;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.028,96;;;;;-R$2.028,96;Liquidado;Não;2RI4H;
24/04/2025;31/03/2025;28/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;REFERENTE A NF Nº 464311  PARCELA 2/2 ;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$914,82;;;;;-R$914,82;Liquidado;Sim;M71P7;
24/04/2025;31/03/2025;28/04/2025;28/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;REF. A NF DE Nº 681487;D ORIGEM;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.344,65;;;;;-R$2.344,65;Liquidado;Não;QXLFM;
24/04/2025;07/04/2025;28/04/2025;28/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;REF.A NF Nº 000278259;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.846,65;;;;;-R$2.846,65;Liquidado;Não;MBG0Z;
24/04/2025;07/04/2025;28/04/2025;28/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.2 - BEBIDAS NÃO ALCOÓLICAS;REF. A BF DE Nº 465612;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$248,69;;;;;-R$248,69;Liquidado;Não;Y7YL6;
24/04/2025;14/04/2025;28/04/2025;28/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;BRASIL SEAFOOD INDUSTRIA - JAPA DA OSTRA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$4.840,80;;;;;-R$4.840,80;Liquidado;Não;V4UPS;
24/04/2025;14/04/2025;28/04/2025;28/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;BRASIL SEAFOOD INDUSTRIA - JAPA DA OSTRA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$3.151,08;;;;;-R$3.151,08;Liquidado;Não;GMJ6C;
24/04/2025;15/04/2025;28/04/2025;28/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.5 - SISTEMA T.I;;REF. A NF DE Nº 0000033076;EASYASSIST ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$634,00;;;;;-R$634,00;Liquidado;Não;V1IK2;
24/04/2025;11/04/2025;28/04/2025;28/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPACHI DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$68,27;;;;;-R$68,27;Liquidado;Não;09HS6;
24/04/2025;11/04/2025;28/04/2025;28/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPACHI DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.144,14;;;;;-R$1.144,14;Liquidado;Não;C83Q9;
24/04/2025;31/03/2025;29/04/2025;29/04/2025;FUJI CAMBEBA;Despesa;02 - DEDUCAO DE VENDAS;2.1 - IMPOSTOS SOBRE VENDAS;2.1.3 - COFINS;REF.A COMPETENCIA 31 DE MARCO DE 2025;RECEITA FEDERAL ;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.589,10;;R$10,48;;;-R$1.599,58;Liquidado;Não;R9TX4;
24/04/2025;31/03/2025;29/04/2025;29/04/2025;FUJI CAMBEBA;Despesa;02 - DEDUCAO DE VENDAS;2.1 - IMPOSTOS SOBRE VENDAS;2.1.3 - COFINS;REF.A COMPETENCIA  31 DE MARCO DE 2025;RECEITA FEDERAL ;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$7.334,30;;R$48,40;;;-R$7.382,70;Liquidado;Não;E4EDI;
24/04/2025;01/04/2025;25/04/2025;25/04/2025;LEONARDO;Despesa;05 - DESPESAS COM PESSOAL;5.10 - PRO LABORE;;;UNIMED FORTALEZA;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;BOLETO;R$819,86;;;;;-R$819,86;Liquidado;Não;KS6Y7;
24/04/2025;28/03/2025;25/04/2025;25/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;REF. A NF DE Nº 2041633;INDAIA BRASIL AGUAS MINERAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$170,44;;;;;-R$170,44;Liquidado;Não;T5IJS;
24/04/2025;28/03/2025;25/04/2025;25/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;REF. A NF Nº 2041682 DATA EMISSÃO 03/03/2025;INDAIA BRASIL AGUAS MINERAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$229,06;;;;;-R$229,06;Liquidado;Não;4FYVU;
24/04/2025;04/04/2025;29/04/2025;29/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;;SANTANDER - FUJI ALDEOTA;BOLETO;R$5.959,94;;;;;-R$5.959,94;Liquidado;Não;9IOK1;
24/04/2025;04/04/2025;25/04/2025;25/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$293,85;;;;;-R$293,85;Liquidado;Não;URFVY;
24/04/2025;04/04/2025;25/04/2025;25/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$3.921,66;;;;;-R$3.921,66;Liquidado;Não;ZE9BO;
24/04/2025;09/04/2025;24/04/2025;24/04/2025;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.16 - REEMBOLSO;;REF. A REBOLSO DE ASO ;RAUL SILVA PEREIRA SOUSA ;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$50,00;;;;;-R$50,00;Liquidado;Não;PWBLB;
23/04/2025;17/04/2025;17/04/2025;17/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.2 - DESCARTAVEIS;3.2.1 - EMBALAGENS PAPEL;VALOR PAGO DE R$  2.000,00 REAIS REFERENTE A 50% ;SILK MANIA  GRAFICA  E LIVRARIA ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.000,00;;;;;-R$2.000,00;Liquidado;Não;WCLDW;
23/04/2025;23/04/2025;23/04/2025;23/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;META ACOUGUE;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.036,80;;;;;-R$1.036,80;Liquidado;Não;TB5E2;
23/04/2025;14/04/2025;22/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;DIARIA NO DIA 15/04;JOSE SERGIO BANDEIRA LIMA FILHO - GERENTE CAMBEBA;DESPESA COM PESSOAL;SANTANDER - FUJI CAMBEBA;PIX;R$150,00;;;;;-R$150,00;Liquidado;Não;4HLRB;
23/04/2025;14/04/2025;22/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;DIARIAS NOS DIAS: 14, 18 E 19/04;DAYANA BRANDAO LOPES - BARMAN;DESPESA COM PESSOAL;SANTANDER - FUJI CAMBEBA;PIX;R$300,00;;;;;-R$300,00;Liquidado;Não;NDCOW;
23/04/2025;14/04/2025;22/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;DIARIAS NOS DIAS: 14, 16, 17, 18, 19 E 20/04 - 109,00/DIARIA;ISABEL CORPIS - COZINHEIRA;DESPESA COM PESSOAL;SANTANDER - FUJI CAMBEBA;PIX;R$654,00;;;;;-R$654,00;Liquidado;Não;NP21B;
23/04/2025;23/04/2025;22/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;DIARIAS NOS DIAS: 14 E 15/04 - 80,00/DIARIA;TICIA COUTO - SERVIÇOS GERAIS;DESPESA COM PESSOAL;SANTANDER - FUJI CAMBEBA;PIX;R$160,00;;;;;-R$160,00;Liquidado;Não;HV2DZ;
23/04/2025;14/04/2025;22/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;DIARIAS NOS DIAS: 17, 18 E 19/04 - 100,00/DIARIA;LUCIANA QUEIROZ DE CARVALHO - RECEPCIONISTA;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$300,00;;;;;-R$300,00;Liquidado;Não;DJOPH;
23/04/2025;14/04/2025;22/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;DIARIA NO DIA 19/04;RIKELME DE JESUS - SUSHIMAN;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$130,00;;;;;-R$130,00;Liquidado;Não;LK6E4;
23/04/2025;14/04/2025;22/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;DIARIAS NOS DIAS: 15, 16, 17/04 - 80,00/DIARIA;MARIA DA CONCEICAO TEIXEIRA - SERVICOS GERAIS;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$240,00;;;;;-R$240,00;Liquidado;Não;KL2M6;
23/04/2025;14/04/2025;22/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;DIARIAS NOS DIAS: 15, 17, 18, 19, 20/04 - 80,00/DIARIA;LAISA BIANCA NASCIMENTO - AUXILIAR ;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$400,00;;;;;-R$400,00;Liquidado;Não;ROOUU;
22/04/2025;08/04/2025;22/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;NF 43710 - COMPRA DE SALMAO;BRASIL SEAFOOD INDUSTRIA - JAPA DA OSTRA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$2.931,70;;;;;-R$2.931,70;Liquidado;Não;OVZT2;
22/04/2025;19/04/2025;19/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.3 - SERVICOS DE TERCEIROS;6.3.4 - ENTREGA TERCEIRIZADA;;LEONARDO DE ALMEIDA QUEIROZ - RAPIBOY;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$95,00;;;;;-R$95,00;Liquidado;Sim;3V3U1;
22/04/2025;20/04/2025;20/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.3 - SERVICOS DE TERCEIROS;6.3.4 - ENTREGA TERCEIRIZADA;REF/ A 4 SERVIÇOS DE ENTREGAS ;LEONARDO DE ALMEIDA QUEIROZ - RAPIBOY;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$100,60;;;;;-R$100,60;Liquidado;Sim;FX23Q;
22/04/2025;19/04/2025;19/04/2025;19/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.3 - SERVICOS DE TERCEIROS;6.3.4 - ENTREGA TERCEIRIZADA;REF/ A 6 SERVIÇOS DE ENTREGA -;LEANDRO PEREIRA MARTINS -RAPBOY;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$105,60;;;;;-R$105,60;Liquidado;Não;8HGOD;
22/04/2025;17/04/2025;22/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;NF 261411;HNK BR INDUSTRIA DE BEBIDAS LTDA.;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$581,52;;;;;-R$581,52;Liquidado;Não;6F9OH;
22/04/2025;20/04/2025;20/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.3 - SERVICOS DE TERCEIROS;6.3.4 - ENTREGA TERCEIRIZADA;REF/ A 5 SERVIÇOS DE ENTREGA FUJI CAMBEBA ;CICERO ALVES DE SOUSA JUNIOR - ENTREGADOR RAPYBOY;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$70,10;;;;;-R$70,10;Liquidado;Sim;NBBX2;
22/04/2025;18/04/2025;18/04/2025;18/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.3 - SERVICOS DE TERCEIROS;6.3.4 - ENTREGA TERCEIRIZADA;REF/ A 5 SERVIÇOS DE ENTREGA FUJI ALDEOTA ;MARCELO RAIMUNDO DA SILVA SOUSA ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$55,00;;;;;-R$55,00;Liquidado;Não;XO0NI;
22/04/2025;17/04/2025;17/04/2025;17/04/2025;FUJI ALDEOTA;Despesa;07 - DESPESAS COM MANUTENCAO;7.1 - MANUTENCAO MAQ. E EQUIP.;;;ALEXANDRE ARAUJO DANTAS ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.400,00;;;;;-R$1.400,00;Liquidado;Sim;O97FR;
22/04/2025;15/03/2025;21/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;PARCELAMENTO: 06/15;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.569,00;;;;;-R$2.569,00;Liquidado;Não;4UJ62;
22/04/2025;15/03/2025;21/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;PARCELAMENTO: 06/13;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$2.541,79;;;;;-R$2.541,79;Liquidado;Não;BMM81;
22/04/2025;15/04/2025;22/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.2 - BEBIDAS NÃO ALCOÓLICAS;NF 490654;AMBEV -CRBS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.263,16;;;;;-R$1.263,16;Liquidado;Não;NBNS4;
22/04/2025;15/04/2025;21/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;NF 55718;DANIEL BAKERY PANIFICADORA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$76,74;;;;;-R$76,74;Liquidado;Não;TGXUM;
22/04/2025;20/04/2025;17/04/2025;17/04/2025;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.7 - INSS;;COMPETENCIA MARÇO DE 2025 / INSS;INSS;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$3.068,01;;;;;-R$3.068,01;Liquidado;Não;XMP0L;
22/04/2025;20/04/2025;17/04/2025;17/04/2025;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.5 - FGTS;;COMPETENCIA MARÇO DE 2025 / REF. AO TOTAL DE 02 FUNCIONARIOS. BOLETO NO VALOR DE 494,73;FGTS ;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;ESPÉCIE;R$542,13;;;;;-R$542,13;Liquidado;Não;V822M;
22/04/2025;20/03/2025;17/04/2025;17/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.7 - INSS;;REFERENTE MARÇO DE 2025 /INSS;INSS;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.771,09;;;;;-R$2.771,09;Liquidado;Não;5NTN8;
22/04/2025;20/03/2025;17/04/2025;17/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.5 - FGTS;;COMPETENCIA MARÇO DE 2025 / REF. AO TOTAL DE 02 FUNCIONARIOS. BOLETO NO VALOR DE 494,73;FGTS ;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$494,73;;;;;-R$494,73;Liquidado;Não;NUH7D;
22/04/2025;20/04/2025;17/04/2025;17/04/2025;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.7 - INSS;;COMPETENCIA MARÇO DE 2025 /INSS ;INSS;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.557,51;;;;;-R$2.557,51;Liquidado;Não;1PXU9;
22/04/2025;20/03/2025;17/04/2025;17/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.7 - INSS;;COMPETENCIA MARÇO DE 2025 INSS ;INSS;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.557,51;;;;;-R$2.557,51;Liquidado;Não;VS1KP;
22/04/2025;20/03/2025;17/04/2025;;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.7 - INSS;;;INSS;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.557,51;;;;;;Vencido;Não;S5FY3;
22/04/2025;20/03/2025;23/04/2025;23/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.3 - SERVICOS DE TERCEIROS;6.3.1 - CONTABILIDADE;ENDEREÇO FISCAL - LPX / NF 314 (VENCIDO EM 31/03/2025);ESPACO RELUME;LPX HOLDDING E PARTICIPAÇÕES LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$120,00;;;;;-R$120,00;Liquidado;Sim;C8SOV;
22/04/2025;22/04/2025;23/04/2025;23/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.20 - TELEFONIA ;;;OI ;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$84,01;;;;;-R$84,01;Liquidado;Sim;7G3MR;
22/04/2025;20/02/2025;24/04/2025;24/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.3 - SERVICOS DE TERCEIROS;6.3.1 - CONTABILIDADE;NF 802 - FATURA DE FEVEREIRO VENCIDA. PGTO AUTORIZADO VIA PIX SEM JUROS.;TREND ASSESSORIA ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$1.505,75;;;;;-R$1.505,75;Liquidado;Não;PNUDF;
22/04/2025;01/03/2025;22/04/2025;22/04/2025;FUJI CAMBEBA;Despesa;02 - DEDUCAO DE VENDAS;2.1 - IMPOSTOS SOBRE VENDAS;2.1.4 - ICMS;REFERENTE A ICMS REGIME MENSAL DA APURAÇÃO DO PERIODO REFERENCIA 03/2025;ICMS;IMPOSTOS;SANTANDER - FUJI ALDEOTA;BOLETO;R$10.662,76;;;;;-R$10.662,76;Liquidado;Não;E8RUC;
22/04/2025;01/03/2025;22/04/2025;22/04/2025;FUJI ALDEOTA;Despesa;02 - DEDUCAO DE VENDAS;2.1 - IMPOSTOS SOBRE VENDAS;2.1.4 - ICMS;REFERENTE A ICMS REGIME MENSAL DA APURAÇÃO DO PERIODO REFERENCIA 03/2025;ICMS;IMPOSTOS;SANTANDER - FUJI ALDEOTA;BOLETO;R$13.002,36;;;;;-R$13.002,36;Liquidado;Não;P2VUE;
17/04/2025;01/03/2025;17/04/2025;17/04/2025;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.5 - FGTS;;COMPETENCIA MARÇO DE 2025 / REF. AO TOTAL DE 20 FUNCIONARIOS. BOLETO NO VALOR DE 3.536,38 RATEADO ENTRE AS DUAS EMPRESAS.;FGTS ;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.768,19;;;;;-R$1.768,19;Liquidado;Não;8RZ3J;
17/04/2025;01/03/2025;17/04/2025;17/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.5 - FGTS;;COMPETENCIA MARÇO DE 2025 / REF. AO TOTAL DE 20 FUNCIONARIOS. BOLETO NO VALOR DE 3.536,38 RATEADO ENTRE AS DUAS EMPRESAS.;FGTS ;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.768,19;;;;;-R$1.768,19;Liquidado;Não;FDMIA;
17/04/2025;14/04/2025;25/04/2025;25/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPO VERDE DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.173,78;;;;;-R$2.173,78;Liquidado;Não;9LAHB;
